District,Month,Visitors,Year,Season
Narayanpet,6,0,2020,Monsoon
Narayanpet,7,0,2020,Monsoon
Narayanpet,8,0,2020,Monsoon
Narayanpet,9,0,2020,Monsoon
Narayanpet,10,0,2020,Autumn
Narayanpet,11,0,2020,Autumn
Narayanpet,12,0,2020,Winter
Nirmal,1,0,2020,Winter
Nirmal,2,0,2020,Winter
Nirmal,3,0,2020,Summer
Nirmal,4,0,2020,Summer
Nirmal,5,0,2020,Summer
Nirmal,6,0,2020,Monsoon
Nirmal,7,0,2020,Monsoon
Nirmal,8,0,2020,Monsoon
Nirmal,9,0,2020,Monsoon
Nirmal,10,0,2020,Autumn
Nirmal,11,0,2020,Autumn
Nirmal,12,0,2020,Winter
Nizamabad,1,0,2020,Winter
Nizamabad,2,0,2020,Winter
Nizamabad,3,0,2020,Summer
Nizamabad,4,0,2020,Summer
Nizamabad,5,2,2020,Summer
Nizamabad,6,0,2020,Monsoon
Nizamabad,7,0,2020,Monsoon
Nizamabad,8,0,2020,Monsoon
Nizamabad,9,0,2020,Monsoon
Nizamabad,10,0,2020,Autumn
Nizamabad,11,0,2020,Autumn
Nizamabad,12,0,2020,Winter
Peddapa li,1,0,2020,Winter
Peddapa li,2,0,2020,Winter
Peddapa li,3,0,2020,Summer
Peddapa li,4,0,2020,Summer
Peddapa li,5,0,2020,Summer
Peddapa li,6,0,2020,Monsoon
Peddapa li,7,0,2020,Monsoon
Peddapa li,8,0,2020,Monsoon
Peddapa li,9,0,2020,Monsoon
Peddapa li,10,0,2020,Autumn
Peddapa li,11,0,2020,Autumn
Peddapa li,12,0,2020,Winter
Rajanna Sircilla,1,0,2020,Winter
Rajanna Sircilla,2,0,2020,Winter
Rajanna Sircilla,3,0,2020,Summer
Rajanna Sircilla,4,0,2020,Summer
Rajanna Sircilla,5,0,2020,Summer
Rajanna Sircilla,6,0,2020,Monsoon
Rajanna Sircilla,7,0,2020,Monsoon
Rajanna Sircilla,8,0,2020,Monsoon
Rajanna Sircilla,9,0,2020,Monsoon
Rajanna Sircilla,10,0,2020,Autumn
Rajanna Sircilla,11,0,2020,Autumn
Rajanna Sircilla,12,0,2020,Winter
Sangareddy,1,0,2020,Winter
Sangareddy,2,0,2020,Winter
Sangareddy,3,0,2020,Summer
Sangareddy,4,0,2020,Summer
Sangareddy,5,0,2020,Summer
Sangareddy,6,0,2020,Monsoon
Sangareddy,7,0,2020,Monsoon
Sangareddy,8,0,2020,Monsoon
Sangareddy,9,0,2020,Monsoon
Sangareddy,10,0,2020,Autumn
Sangareddy,11,0,2020,Autumn
Sangareddy,12,0,2020,Winter
Siddip et,1,0,2020,Winter
Siddip et,2,0,2020,Winter
Siddip et,3,0,2020,Summer
Siddip et,4,0,2020,Summer
Siddip et,5,0,2020,Summer
Siddip et,6,0,2020,Monsoon
Siddip et,7,0,2020,Monsoon
Siddip et,8,0,2020,Monsoon
Siddip et,9,0,2020,Monsoon
Siddip et,10,0,2020,Autumn
Siddip et,11,0,2020,Autumn
Siddip et,12,0,2020,Winter
Suryapet,1,0,2020,Winter
Suryapet,2,0,2020,Winter
Suryapet,3,0,2020,Summer
Suryapet,4,0,2020,Summer
Suryapet,5,0,2020,Summer
Suryapet,6,0,2020,Monsoon
Suryapet,7,0,2020,Monsoon
Suryapet,8,0,2020,Monsoon
Suryapet,9,0,2020,Monsoon
Suryapet,10,0,2020,Autumn
Suryapet,11,0,2020,Autumn
Suryapet,12,0,2020,Winter
Wanaparthy,1,0,2020,Winter
Wanaparthy,2,0,2020,Winter
Wanaparthy,3,0,2020,Summer
Wanaparthy,4,0,2020,Summer
Wanaparthy,5,0,2020,Summer
Wanaparthy,6,0,2020,Monsoon
Wanaparthy,7,0,2020,Monsoon
Wanaparthy,8,0,2020,Monsoon
Wanaparthy,9,0,2020,Monsoon
Wanaparthy,10,0,2020,Autumn
Wanaparthy,11,0,2020,Autumn
Wanaparthy,12,0,2020,Winter
Warangal (Rural),1,0,2020,Winter
Warangal (Rural),2,0,2020,Winter
Warangal (Rural),3,0,2020,Summer
Warangal (Rural),4,0,2020,Summer
Warangal (Rural),5,0,2020,Summer
Warangal (Rural),6,0,2020,Monsoon
Warangal (Rural),7,0,2020,Monsoon
Warangal (Rural),8,11,2020,Monsoon
Warangal (Rural),9,13,2020,Monsoon
Warangal (Rural),10,0,2020,Autumn
Warangal (Rural),11,12,2020,Autumn
Warangal (Rural),12,11,2020,Winter
Yadadri Bhongir •,1,0,2020,Winter
Yadadri Bhongir •,2,0,2020,Winter
Yadadri Bhongir •,3,0,2020,Summer
Yadadri Bhongir •,4,0,2020,Summer
Yadadri Bhongir •,5,0,2020,Summer
Yadadri Bhongir •,6,0,2020,Monsoon
Yadadri Bhongir •,7,0,2020,Monsoon
Yadadri Bhongir •,8,0,2020,Monsoon
Yadadri Bhongir •,9,0,2020,Monsoon
Yadadri Bhongir •,10,0,2020,Autumn
Yadadri Bhongir •,11,0,2020,Autumn
Yadadri Bhongir •,12,0,2020,Winter
Adilabad,1,0,2020,Winter
Adilabad,2,0,2020,Winter
Adilabad,3,0,2020,Summer
Adilabad,4,0,2020,Summer
Adilabad,5,0,2020,Summer
Adilabad,6,0,2020,Monsoon
Adilabad,7,0,2020,Monsoon
Adilabad,8,0,2020,Monsoon
Adilabad,9,0,2020,Monsoon
Adilabad,10,0,2020,Autumn
Adilabad,11,0,2020,Autumn
Adilabad,12,0,2020,Winter
Komaram Bheem Asifabad,1,0,2020,Winter
Komaram Bheem Asifabad,2,0,2020,Winter
Komaram Bheem Asifabad,3,0,2020,Summer
Komaram Bheem Asifabad,4,0,2020,Summer
Komaram Bheem Asifabad,5,0,2020,Summer
Komaram Bheem Asifabad,6,0,2020,Monsoon
Komaram Bheem Asifabad,7,0,2020,Monsoon
Komaram Bheem Asifabad,8,0,2020,Monsoon
Komaram Bheem Asifabad,9,0,2020,Monsoon
Komaram Bheem Asifabad,10,0,2020,Autumn
Komaram Bheem Asifabad,11,0,2020,Autumn
Komaram Bheem Asifabad,12,0,2020,Winter
Mancherial,1,0,2020,Winter
Mancherial,2,0,2020,Winter
Mancherial,3,0,2020,Summer
Mancherial,4,0,2020,Summer
Mancherial,5,0,2020,Summer
Mancherial,6,0,2020,Monsoon
Mancherial,7,0,2020,Monsoon
Mancherial,8,0,2020,Monsoon
Mancherial,9,0,2020,Monsoon
Mancherial,10,0,2020,Autumn
Mancherial,11,0,2020,Autumn
Mancherial,12,0,2020,Winter
Nirmal,1,0,2020,Winter
Nirmal,2,0,2020,Winter
Nirmal,3,0,2020,Summer
Nirmal,4,0,2020,Summer
Nirmal,5,0,2020,Summer
Nirmal,6,0,2020,Monsoon
Nirmal,7,0,2020,Monsoon
Nirmal,8,0,2020,Monsoon
Nirmal,9,0,2020,Monsoon
Nirmal,10,0,2020,Autumn
Nirmal,11,0,2020,Autumn
Nirmal,12,0,2020,Winter
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",1,20226,2020,Winter
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",2,18838,2020,Winter
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",3,20599,2020,Summer
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",4,5802,2020,Summer
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",5,8674,2020,Summer
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",6,9320,2020,Monsoon
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",7,12893,2020,Monsoon
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",8,7979,2020,Monsoon
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",9,17984,2020,Monsoon
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",10,11021,2020,Autumn
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",11,13031,2020,Autumn
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",12,14178,2020,Winter
Karimnagar,1,0,2020,Winter
Karimnagar,2,0,2020,Winter
Karimnagar,3,0,2020,Summer
Karimnagar,4,0,2020,Summer
Karimnagar,5,0,2020,Summer
Karimnagar,6,0,2020,Monsoon
Karimnagar,7,0,2020,Monsoon
Karimnagar,8,0,2020,Monsoon
Karimnagar,9,0,2020,Monsoon
Karimnagar,10,0,2020,Autumn
Karimnagar,11,0,2020,Autumn
Karimnagar,12,0,2020,Winter
Jagtial,1,0,2020,Winter
Jagtial,2,0,2020,Winter
Jagtial,3,0,2020,Summer
Jagtial,4,0,2020,Summer
Jagtial,5,0,2020,Summer
Jagtial,6,0,2020,Monsoon
Jagtial,7,0,2020,Monsoon
Jagtial,8,0,2020,Monsoon
Jagtial,9,0,2020,Monsoon
Jagtial,10,0,2020,Autumn
Jagtial,11,0,2020,Autumn
Jagtial,12,0,2020,Winter
Peddapalli,1,0,2020,Winter
Peddapalli,2,0,2020,Winter
Peddapalli,3,0,2020,Summer
Peddapalli,4,0,2020,Summer
Peddapalli,5,0,2020,Summer
Peddapalli,6,0,2020,Monsoon
Peddapalli,7,0,2020,Monsoon
Peddapalli,8,0,2020,Monsoon
Peddapalli,9,0,2020,Monsoon
Peddapalli,10,0,2020,Autumn
Peddapalli,11,0,2020,Autumn
Peddapalli,12,0,2020,Winter
Rajarina Sircilla,1,0,2020,Winter
Rajarina Sircilla,2,0,2020,Winter
Rajarina Sircilla,3,0,2020,Summer
Rajarina Sircilla,4,0,2020,Summer
Rajarina Sircilla,5,0,2020,Summer
Rajarina Sircilla,6,0,2020,Monsoon
Rajarina Sircilla,7,0,2020,Monsoon
Rajarina Sircilla,8,0,2020,Monsoon
Rajarina Sircilla,9,0,2020,Monsoon
Rajarina Sircilla,10,0,2020,Autumn
Rajarina Sircilla,11,0,2020,Autumn
Rajarina Sircilla,12,0,2020,Winter
Khammam,1,0,2020,Winter
Khammam,2,0,2020,Winter
Khammam,3,0,2020,Summer
Khammam,4,0,2020,Summer
Khammam,5,0,2020,Summer
Khammam,6,0,2020,Monsoon
Khammam,7,0,2020,Monsoon
Khammam,8,0,2020,Monsoon
Khammam,9,0,2020,Monsoon
Khammam,10,0,2020,Autumn
Khammam,11,0,2020,Autumn
Khammam,12,0,2020,Winter
Bhadradri Kothagudem,1,0,2020,Winter
Bhadradri Kothagudem,2,0,2020,Winter
Bhadradri Kothagudem,3,0,2020,Summer
Bhadradri Kothagudem,4,0,2020,Summer
Bhadradri Kothagudem,5,0,2020,Summer
Bhadradri Kothagudem,6,0,2020,Monsoon
Bhadradri Kothagudem,7,0,2020,Monsoon
Bhadradri Kothagudem,8,0,2020,Monsoon
Bhadradri Kothagudem,9,0,2020,Monsoon
Bhadradri Kothagudem,10,0,2020,Autumn
Bhadradri Kothagudem,11,0,2020,Autumn
Bhadradri Kothagudem,12,0,2020,Winter
Mababubnagar,1,0,2020,Winter
Mababubnagar,2,0,2020,Winter
Mababubnagar,3,0,2020,Summer
Mababubnagar,4,0,2020,Summer
Mababubnagar,5,0,2020,Summer
Mababubnagar,6,0,2020,Monsoon
Mababubnagar,7,0,2020,Monsoon
Mababubnagar,8,0,2020,Monsoon
Mababubnagar,9,0,2020,Monsoon
Mababubnagar,10,0,2020,Autumn
Mababubnagar,11,0,2020,Autumn
Mababubnagar,12,0,2020,Winter
Jogulamha Gadwal,1,0,2020,Winter
Jogulamha Gadwal,2,0,2020,Winter
Jogulamha Gadwal,3,0,2020,Summer
Jogulamha Gadwal,4,0,2020,Summer
Jogulamha Gadwal,5,0,2020,Summer
Jogulamha Gadwal,6,0,2020,Monsoon
Jogulamha Gadwal,7,0,2020,Monsoon
Jogulamha Gadwal,8,0,2020,Monsoon
Jogulamha Gadwal,9,0,2020,Monsoon
Jogulamha Gadwal,10,0,2020,Autumn
Jogulamha Gadwal,11,0,2020,Autumn
Jogulamha Gadwal,12,0,2020,Winter
Nagarkurnool,1,0,2020,Winter
Nagarkurnool,2,0,2020,Winter
Nagarkurnool,3,0,2020,Summer
Nagarkurnool,4,0,2020,Summer
Nagarkurnool,5,0,2020,Summer
Nagarkurnool,6,0,2020,Monsoon
Nagarkurnool,7,0,2020,Monsoon
Nagarkurnool,8,0,2020,Monsoon
Nagarkurnool,9,0,2020,Monsoon
Nagarkurnool,10,0,2020,Autumn
Nagarkurnool,11,0,2020,Autumn
Nagarkurnool,12,0,2020,Winter
Wanaparthy,1,0,2020,Winter
Wanaparthy,2,0,2020,Winter
Wanaparthy,3,0,2020,Summer
Wanaparthy,4,0,2020,Summer
Wanaparthy,5,0,2020,Summer
Wanaparthy,6,0,2020,Monsoon
Wanaparthy,7,0,2020,Monsoon
Wanaparthy,8,0,2020,Monsoon
Wanaparthy,9,0,2020,Monsoon
Wanaparthy,10,0,2020,Autumn
Wanaparthy,11,0,2020,Autumn
Wanaparthy,12,0,2020,Winter
Narayanapet,1,0,2020,Winter
Narayanapet,2,0,2020,Winter
Narayanapet,3,0,2020,Summer
Narayanapet,4,0,2020,Summer
Narayanapet,5,0,2020,Summer
Narayanapet,6,0,2020,Monsoon
Narayanapet,7,0,2020,Monsoon
Narayanapet,8,0,2020,Monsoon
Narayanapet,9,0,2020,Monsoon
Narayanapet,10,0,2020,Autumn
Narayanapet,11,0,2020,Autumn
Narayanapet,12,0,2020,Winter
Medak,1,0,2020,Winter
Medak,2,0,2020,Winter
Medak,3,0,2020,Summer
Medak,4,0,2020,Summer
Medak,5,0,2020,Summer
Medak,6,0,2020,Monsoon
Medak,7,0,2020,Monsoon
Medak,8,0,2020,Monsoon
Medak,9,0,2020,Monsoon
Medak,10,0,2020,Autumn
Medak,11,0,2020,Autumn
Medak,12,0,2020,Winter
Sangareddy,1,0,2020,Winter
Sangareddy,2,0,2020,Winter
Sangareddy,3,0,2020,Summer
Sangareddy,4,0,2020,Summer
Sangareddy,5,0,2020,Summer
Sangareddy,6,0,2020,Monsoon
Sangareddy,7,0,2020,Monsoon
Sangareddy,8,0,2020,Monsoon
Sangareddy,9,0,2020,Monsoon
Sangareddy,10,0,2020,Autumn
Sangareddy,11,0,2020,Autumn
Sangareddy,12,0,2020,Winter
Siddipet,1,0,2020,Winter
Siddipet,2,0,2020,Winter
Siddipet,3,0,2020,Summer
Siddipet,4,0,2020,Summer
Siddipet,5,0,2020,Summer
Siddipet,6,0,2020,Monsoon
Siddipet,7,0,2020,Monsoon
Siddipet,8,0,2020,Monsoon
Siddipet,9,0,2020,Monsoon
Siddipet,10,0,2020,Autumn
Siddipet,11,0,2020,Autumn
Siddipet,12,0,2020,Winter
Nalgonda & Suryapet,1,0,2020,Winter
Nalgonda & Suryapet,2,0,2020,Winter
Nalgonda & Suryapet,3,0,2020,Summer
Nalgonda & Suryapet,4,0,2020,Summer
Nalgonda & Suryapet,5,0,2020,Summer
Nalgonda & Suryapet,6,0,2020,Monsoon
Nalgonda & Suryapet,7,0,2020,Monsoon
Nalgonda & Suryapet,8,0,2020,Monsoon
Nalgonda & Suryapet,9,0,2020,Monsoon
Nalgonda & Suryapet,10,0,2020,Autumn
Nalgonda & Suryapet,11,0,2020,Autumn
Nalgonda & Suryapet,12,0,2020,Winter
Yadadri Bhongir,1,0,2020,Winter
Yadadri Bhongir,2,29,2020,Winter
Yadadri Bhongir,3,0,2020,Summer
Yadadri Bhongir,4,0,2020,Summer
Yadadri Bhongir,5,0,2020,Summer
Yadadri Bhongir,6,0,2020,Monsoon
Yadadri Bhongir,7,7,2020,Monsoon
Yadadri Bhongir,8,0,2020,Monsoon
Yadadri Bhongir,9,0,2020,Monsoon
Yadadri Bhongir,10,0,2020,Autumn
Yadadri Bhongir,11,0,2020,Autumn
Yadadri Bhongir,12,0,2020,Winter
Nizamabad,1,0,2020,Winter
Nizamabad,2,0,2020,Winter
Nizamabad,3,0,2020,Summer
Nizamabad,4,0,2020,Summer
Nizamabad,5,0,2020,Summer
Nizamabad,6,0,2020,Monsoon
Nizamabad,7,0,2020,Monsoon
Nizamabad,8,0,2020,Monsoon
Nizamabad,9,0,2020,Monsoon
Nizamabad,10,0,2020,Autumn
Nizamabad,11,0,2020,Autumn
Nizamabad,12,0,2020,Winter
Kamareddy,1,0,2020,Winter
Kamareddy,2,0,2020,Winter
Kamareddy,3,0,2020,Summer
Kamareddy,4,0,2020,Summer
Kamareddy,5,0,2020,Summer
Kamareddy,6,0,2020,Monsoon
Kamareddy,7,0,2020,Monsoon
Kamareddy,8,0,2020,Monsoon
Kamareddy,9,0,2020,Monsoon
Kamareddy,10,0,2020,Autumn
Kamareddy,11,0,2020,Autumn
Kamareddy,12,0,2020,Winter
Hanumakonda,1,5,2020,Winter
Hanumakonda,2,7,2020,Winter
Hanumakonda,3,9,2020,Summer
Hanumakonda,4,9,2020,Summer
Hanumakonda,5,10,2020,Summer
Hanumakonda,6,8,2020,Monsoon
Hanumakonda,7,9,2020,Monsoon
Hanumakonda,8,10,2020,Monsoon
Hanumakonda,9,8,2020,Monsoon
Hanumakonda,10,10,2020,Autumn
Hanumakonda,11,10,2020,Autumn
Hanumakonda,12,10,2020,Winter
Warangal (Rural),1,6,2020,Winter
Warangal (Rural),2,6,2020,Winter
Warangal (Rural),3,6,2020,Summer
Warangal (Rural),4,8,2020,Summer
Warangal (Rural),5,10,2020,Summer
Warangal (Rural),6,6,2020,Monsoon
Warangal (Rural),7,8,2020,Monsoon
Warangal (Rural),8,9,2020,Monsoon
Warangal (Rural),9,9,2020,Monsoon
Warangal (Rural),10,10,2020,Autumn
Warangal (Rural),11,11,2020,Autumn
Warangal (Rural),12,10,2020,Winter
Jangann,1,0,2020,Winter
Jangann,2,0,2020,Winter
Jangann,3,0,2020,Summer
Jangann,4,0,2020,Summer
Jangann,5,0,2020,Summer
Jangann,6,0,2020,Monsoon
Jangann,7,0,2020,Monsoon
Jangann,8,0,2020,Monsoon
Jangann,9,0,2020,Monsoon
Jangann,10,0,2020,Autumn
Jangann,11,0,2020,Autumn
Jangann,12,0,2020,Winter
Jayashankar Bhoopalpally,1,0,2020,Winter
Jayashankar Bhoopalpally,2,0,2020,Winter
Jayashankar Bhoopalpally,3,0,2020,Summer
Jayashankar Bhoopalpally,4,0,2020,Summer
Jayashankar Bhoopalpally,5,0,2020,Summer
Jayashankar Bhoopalpally,6,0,2020,Monsoon
Jayashankar Bhoopalpally,7,0,2020,Monsoon
Jayashankar Bhoopalpally,8,0,2020,Monsoon
Jayashankar Bhoopalpally,9,0,2020,Monsoon
Jayashankar Bhoopalpally,10,0,2020,Autumn
Jayashankar Bhoopalpally,11,0,2020,Autumn
Jayashankar Bhoopalpally,12,0,2020,Winter
Mahabubabad,1,0,2020,Winter
Mahabubabad,2,0,2020,Winter
Mahabubabad,3,0,2020,Summer
Mahabubabad,4,0,2020,Summer
Mahabubabad,5,0,2020,Summer
Mahabubabad,6,0,2020,Monsoon
Mahabubabad,7,0,2020,Monsoon
Mahabubabad,8,0,2020,Monsoon
Mahabubabad,9,0,2020,Monsoon
Mahabubabad,10,0,2020,Autumn
Mahabubabad,11,0,2020,Autumn
Mahabubabad,12,0,2020,Winter
Mulugu,1,10,2020,Winter
Mulugu,2,8,2020,Winter
Mulugu,3,15,2020,Summer
Mulugu,4,15,2020,Summer
Mulugu,5,13,2020,Summer
Mulugu,6,8,2020,Monsoon
Mulugu,7,8,2020,Monsoon
Mulugu,8,10,2020,Monsoon
Mulugu,9,10,2020,Monsoon
Mulugu,10,10,2020,Autumn
Mulugu,11,10,2020,Autumn
Mulugu,12,10,2020,Winter
Adilabad,January,25071,2019,Monsoon
Adilabad,February,406177,2019,Monsoon
Adilabad,March,14347,2019,Monsoon
Adilabad,April,9972,2019,Winter
Adilabad,May,6997,2019,Winter
Adilabad,June,9161,2019,Autumn
Adilabad,July,11791,2019,Summer
Adilabad,August,108173,2019,Autumn
Adilabad,September,37589,2019,Autumn
Adilabad,October,38184,2019,Monsoon
Adilabad,November,70344,2019,Summer
Adilabad,December,38089,2019,Winter
Bhadradri Kothagudem ,January,283365,2019,Autumn
Bhadradri Kothagudem ,February,229159,2019,Autumn
Bhadradri Kothagudem ,March,225448,2019,Winter
Bhadradri Kothagudem ,April,349585,2019,Autumn
Bhadradri Kothagudem ,May,275800,2019,Autumn
Bhadradri Kothagudem ,June,9761776,2019,Summer
Bhadradri Kothagudem ,July,233338,2019,Autumn
Bhadradri Kothagudem ,August,271941,2019,Winter
Bhadradri Kothagudem ,September,314199,2019,Monsoon
Bhadradri Kothagudem ,October,287432,2019,Autumn
Bhadradri Kothagudem ,November,298366,2019,Summer
Bhadradri Kothagudem ,December,287328,2019,Monsoon
Hyderabad,January,1426500,2019,Winter
Hyderabad,February,983147,2019,Winter
Hyderabad,March,1009991,2019,Monsoon
Hyderabad,April,1045933,2019,Monsoon
Hyderabad,May,1305748,2019,Winter
Hyderabad,June,1262995,2019,Winter
Hyderabad,July,1094861,2019,Autumn
Hyderabad,August,1121380,2019,Autumn
Hyderabad,September,959930,2019,Monsoon
Hyderabad,October,1240643,2019,Autumn
Hyderabad,November,1073665,2019,Autumn
Hyderabad,December,1277569,2019,Summer
Jagtial ,January,211913,2019,Monsoon
Jagtial ,February,215105,2019,Autumn
Jagtial ,March,194090,2019,Summer
Jagtial ,April,447226,2019,Monsoon
Jagtial ,May,500206,2019,Summer
Jagtial ,June,235363,2019,Autumn
Jagtial ,July,157419,2019,Monsoon
Jagtial ,August,151570,2019,Summer
Jagtial ,September,157564,2019,Monsoon
Jagtial ,October,165070,2019,Summer
Jagtial ,November,277630,2019,Summer
Jagtial ,December,372959,2019,Autumn
Jangaon ,January,28750,2019,Winter
Jangaon ,February,28810,2019,Summer
Jangaon ,March,27300,2019,Winter
Jangaon ,April,26160,2019,Winter
Jangaon ,May,26740,2019,Winter
Jangaon ,June,25820,2019,Autumn
Jangaon ,July,24160,2019,Autumn
Jangaon ,August,27800,2019,Winter
Jangaon ,September,28640,2019,Winter
Jangaon ,October,27840,2019,Summer
Jangaon ,November,28410,2019,Summer
Jangaon ,December,28460,2019,Monsoon
Jayashankar Bhoopalpally,January,197430,2019,Winter
Jayashankar Bhoopalpally,February,33500,2019,Winter
Jayashankar Bhoopalpally,March,37500,2019,Monsoon
Jayashankar Bhoopalpally,April,38500,2019,Winter
Jayashankar Bhoopalpally,May,30800,2019,Monsoon
Jayashankar Bhoopalpally,June,40500,2019,Summer
Jayashankar Bhoopalpally,July,45500,2019,Summer
Jayashankar Bhoopalpally,August,45000,2019,Monsoon
Jayashankar Bhoopalpally,September,50500,2019,Summer
Jayashankar Bhoopalpally,October,46000,2019,Winter
Jayashankar Bhoopalpally,November,51500,2019,Autumn
Jayashankar Bhoopalpally,December,45800,2019,Winter
Jogulamba Gadwal ,January,146441,2019,Autumn
Jogulamba Gadwal ,February,481110,2019,Winter
Jogulamba Gadwal ,March,155013,2019,Winter
Jogulamba Gadwal ,April,82334,2019,Autumn
Jogulamba Gadwal ,May,154609,2019,Monsoon
Jogulamba Gadwal ,June,155013,2019,Monsoon
Jogulamba Gadwal ,July,114951,2019,Winter
Jogulamba Gadwal ,August,123733,2019,Summer
Jogulamba Gadwal ,September,131485,2019,Monsoon
Jogulamba Gadwal ,October,152898,2019,Monsoon
Jogulamba Gadwal ,November,128075,2019,Autumn
Jogulamba Gadwal ,December,182333,2019,Autumn
Kamareddy ,January,42,2019,Summer
Kamareddy ,February,41,2019,Monsoon
Kamareddy ,March,45,2019,Autumn
Kamareddy ,April,41,2019,Winter
Kamareddy ,May,46,2019,Monsoon
Kamareddy ,June,41,2019,Monsoon
Kamareddy ,July,50,2019,Monsoon
Kamareddy ,August,50,2019,Winter
Kamareddy ,September,41,2019,Winter
Kamareddy ,October,46,2019,Winter
Kamareddy ,November,46,2019,Winter
Kamareddy ,December,45,2019,Summer
Karimnagar ,January,10285,2019,Summer
Karimnagar ,February,6480,2019,Autumn
Karimnagar ,March,6634,2019,Summer
Karimnagar ,April,5623,2019,Winter
Karimnagar ,May,3393,2019,Winter
Karimnagar ,June,3871,2019,Winter
Karimnagar ,July,5192,2019,Summer
Karimnagar ,August,5480,2019,Winter
Karimnagar ,September,8735,2019,Winter
Karimnagar ,October,6799,2019,Monsoon
Karimnagar ,November,7101,2019,Monsoon
Karimnagar ,December,7898,2019,Summer
Khammam,January,123550,2019,Autumn
Khammam,February,98471,2019,Monsoon
Khammam,March,91340,2019,Monsoon
Khammam,April,135920,2019,Winter
Khammam,May,130971,2019,Summer
Khammam,June,127270,2019,Autumn
Khammam,July,103260,2019,Winter
Khammam,August,111374,2019,Autumn
Khammam,September,133754,2019,Monsoon
Khammam,October,128625,2019,Autumn
Khammam,November,104380,2019,Summer
Khammam,December,124525,2019,Summer
Komaram Bheem Asifabad,January,2476,2019,Summer
Komaram Bheem Asifabad,February,1449,2019,Summer
Komaram Bheem Asifabad,March,1212,2019,Winter
Komaram Bheem Asifabad,April,663,2019,Summer
Komaram Bheem Asifabad,May,493,2019,Summer
Komaram Bheem Asifabad,June,506,2019,Monsoon
Komaram Bheem Asifabad,July,1287,2019,Monsoon
Komaram Bheem Asifabad,August,2572,2019,Monsoon
Komaram Bheem Asifabad,September,1629,2019,Autumn
Komaram Bheem Asifabad,October,1943,2019,Summer
Komaram Bheem Asifabad,November,2176,2019,Summer
Komaram Bheem Asifabad,December,2783,2019,Monsoon
Mahabubabad ,January,13480,2019,Winter
Mahabubabad ,February,13545,2019,Winter
Mahabubabad ,March,13490,2019,Summer
Mahabubabad ,April,12980,2019,Monsoon
Mahabubabad ,May,11970,2019,Autumn
Mahabubabad ,June,11460,2019,Monsoon
Mahabubabad ,July,13470,2019,Summer
Mahabubabad ,August,12190,2019,Autumn
Mahabubabad ,September,13210,2019,Winter
Mahabubabad ,October,12260,2019,Winter
Mahabubabad ,November,12470,2019,Winter
Mahabubabad ,December,12360,2019,Summer
Mahbubnagar,January,168082,2019,Winter
Mahbubnagar,February,798949,2019,Summer
Mahbubnagar,March,173658,2019,Monsoon
Mahbubnagar,April,183268,2019,Summer
Mahbubnagar,May,175202,2019,Autumn
Mahbubnagar,June,175853,2019,Summer
Mahbubnagar,July,100398,2019,Winter
Mahbubnagar,August,104787,2019,Winter
Mahbubnagar,September,141387,2019,Autumn
Mahbubnagar,October,130227,2019,Autumn
Mahbubnagar,November,234066,2019,Winter
Mahbubnagar,December,148938,2019,Monsoon
Mancherial,January,18420,2019,Winter
Mancherial,February,26325,2019,Summer
Mancherial,March,16253,2019,Summer
Mancherial,April,23026,2019,Winter
Mancherial,May,26616,2019,Autumn
Mancherial,June,24593,2019,Winter
Mancherial,July,22303,2019,Summer
Mancherial,August,21191,2019,Winter
Mancherial,September,24079,2019,Winter
Mancherial,October,20867,2019,Winter
Mancherial,November,29302,2019,Summer
Mancherial,December,16835,2019,Winter
Medak ,January,400000,2019,Summer
Medak ,February,600000,2019,Autumn
Medak ,March,1000000,2019,Monsoon
Medak ,April,650000,2019,Autumn
Medak ,May,400000,2019,Autumn
Medak ,June,300000,2019,Winter
Medak ,July,350000,2019,Monsoon
Medak ,August,349900,2019,Summer
Medak ,September,350400,2019,Monsoon
Medak ,October,350000,2019,Winter
Medak ,November,351560,2019,Autumn
Medak ,December,350710,2019,Summer
Medchal ,January, ,2019,Autumn
Medchal ,February, ,2019,Monsoon
Medchal ,March, ,2019,Winter
Medchal ,April, ,2019,Summer
Medchal ,May, ,2019,Winter
Medchal ,June, ,2019,Summer
Medchal ,July, ,2019,Autumn
Medchal ,August, ,2019,Summer
Medchal ,September, ,2019,Summer
Medchal ,October, ,2019,Winter
Medchal ,November, ,2019,Monsoon
